Id;Tipo Muert.;Provincia;Canton;Area del Hecho;Lugar;Tipo Lugar;Fecha InfracciÛn;Hora Infraccion;Arma;Tipo Arma;Probable Causa M.;Edad;Sexo;Etnia;Estado Civil;Nacionalidad;Anos;Mes
1827;ASESINATO;GUAYAS;ALFREDO BAQUERIZO MORENO;URBANO;VIA PUBLICA;PUBLICO;9/4/23;19:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1828;ASESINATO;GUAYAS;NARANJAL;URBANO;VIA PUBLICA;PUBLICO;9/4/23;13:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1829;ASESINATO;GUAYAS;NARANJAL;URBANO;VIA PUBLICA;PUBLICO;9/4/23;21:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;51;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1830;ASESINATO;GUAYAS;COLIMES;URBANO;VIA PUBLICA;PUBLICO;9/4/23;19:14;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1831;ASESINATO;MANABI;MANTA;URBANO;VIA PUBLICA;PUBLICO;9/4/23;21:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1832;ASESINATO;MANABI;MANTA;URBANO;TERRENO BALDIO;PUBLICO;9/4/23;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;63;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1833;ASESINATO;MANABI;MANTA;URBANO;TERRENO BALDIO;PUBLICO;9/4/23;12:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;abril
1834;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;TERRENO BALDIO;PUBLICO;10/4/23;13:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;0;HOMBRE;NO DETERMINADO;NO DETERMINADO;NO DETERMINADO;2023;abril
1835;ASESINATO;MANABI;CHONE;URBANO;VIA PUBLICA;PUBLICO;10/4/23;01:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;52;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1836;ASESINATO;GUAYAS;NARANJITO;URBANO;VIA PUBLICA;PUBLICO;9/4/23;19:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1837;ASESINATO;GUAYAS;NARANJITO;URBANO;VIA PUBLICA;PUBLICO;10/4/23;09:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1838;ASESINATO;GUAYAS;MILAGRO;URBANO;TERRENO BALDIO;PUBLICO;10/4/23;14:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1839;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;10/4/23;14:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1840;ASESINATO;SUCUMBIOS;LAGO AGRIO;URBANO;VIA PUBLICA;PUBLICO;10/4/23;06:35;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1841;ASESINATO;LOS RIOS;VINCES;RURAL;VIA PUBLICA;PUBLICO;10/4/23;06:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;48;HOMBRE;MONTUBIO/A;NO DETERMINADO;ECUADOR;2023;abril
1842;ASESINATO;COTOPAXI;LA MANA;URBANO;CENTROS Y SUBCENTROS DE SALUD;PRIVADO;10/4/23;13:40;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;27;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1843;ASESINATO;ESMERALDAS;MUISNE;URBANO;VIA PUBLICA;PUBLICO;9/4/23;10:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1844;ASESINATO;ESMERALDAS;MUISNE;URBANO;VIA PUBLICA;PUBLICO;9/4/23;10:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1845;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;10/4/23;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;0;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril
1846;ASESINATO;EL ORO;MACHALA;URBANO;CASA/VILLA;PRIVADO;10/4/23;20:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1847;ASESINATO;ZAMORA CHINCHIPE;PAQUISHA;RURAL;VIA PUBLICA;PUBLICO;10/4/23;07:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;51;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;abril
1848;ASESINATO;SANTA ELENA;LA LIBERTAD;URBANO;IGLESIAS;PRIVADO;10/4/23;19:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;41;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1849;ASESINATO;SANTA ELENA;LA LIBERTAD;URBANO;IGLESIAS;PRIVADO;10/4/23;19:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;MUJER;MESTIZO/A;CASADO;ECUADOR;2023;abril
1850;ASESINATO;GUAYAS;NARANJAL;RURAL;CASA/VILLA;PRIVADO;10/4/23;20:45;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;27;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1851;ASESINATO;LOS RIOS;QUEVEDO;URBANO;VIA PUBLICA;PUBLICO;11/4/23;03:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;20;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1852;ASESINATO;SUCUMBIOS;SHUSHUFINDI;URBANO;CASA/VILLA;PRIVADO;10/4/23;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril
1853;ASESINATO;GUAYAS;DAULE;RURAL;VIA PUBLICA;PUBLICO;11/4/23;03:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;44;HOMBRE;NO DETERMINADO;CASADO;RUSIA;2023;abril
1854;ASESINATO;GUAYAS;DAULE;RURAL;VIA PUBLICA;PUBLICO;11/4/23;03:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;HOMBRE;NO DETERMINADO;NO DETERMINADO;RUSIA;2023;abril
1855;ASESINATO;MANABI;JARAMIJO;URBANO;VIA PUBLICA;PUBLICO;11/4/23;11:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1856;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;PUERTOS;PUBLICO;11/4/23;09:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;64;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril
1857;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;PUERTOS;PUBLICO;11/4/23;09:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;45;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1858;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;PUERTOS;PUBLICO;11/4/23;09:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;61;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril
1859;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;PUERTOS;PUBLICO;11/4/23;09:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;79;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1860;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;PUERTOS;PUBLICO;11/4/23;09:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;66;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril
1861;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;PUERTOS;PUBLICO;11/4/23;09:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;58;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1862;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;PUERTOS;PUBLICO;11/4/23;09:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;50;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril
1863;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;PUERTOS;PUBLICO;11/4/23;09:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA BLANCA;58;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril
1864;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;PUERTOS;PUBLICO;11/4/23;09:05;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;AFRO;SOLTERO;COLOMBIA;2023;abril
1865;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;10/4/23;08:10;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;0;HOMBRE;AFRO;CASADO;ECUADOR;2023;abril
1866;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;10/4/23;08:11;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;17;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril
1867;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;10/4/23;18:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;22;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril
1868;ASESINATO;MANABI;CHONE;URBANO;CASA/VILLA;PRIVADO;11/4/23;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;44;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1869;HOMICIDIO;PICHINCHA;QUITO;URBANO;QUEBRADAS;PUBLICO;9/4/23;19:30;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;52;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;abril
1870;ASESINATO;EL ORO;PASAJE;RURAL;HACIENDAS;PRIVADO;11/4/23;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;27;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril
1871;ASESINATO;EL ORO;PASAJE;RURAL;HACIENDAS;PRIVADO;11/4/23;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;HOMBRE;AFRO;SOLTERO;ECUADOR;2023;abril
1872;ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANO;PARQUES Y PLAZAS;PUBLICO;12/4/23;03:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1873;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;11/4/23;17:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;38;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;abril
1874;ASESINATO;GUAYAS;COLIMES;RURAL;VIA PUBLICA;PUBLICO;11/4/23;11:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;HOMBRE;MESTIZO/A;CASADO;ECUADOR;2023;abril
1875;HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;12/4/23;06:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;0;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril
1876;ASESINATO;GUAYAS;MILAGRO;URBANO;VIA PUBLICA;PUBLICO;11/4/23;16:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1877;HOMICIDIO;PICHINCHA;QUITO;URBANO;CASA/VILLA;PRIVADO;11/4/23;22:00;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;23;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril
1878;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;11/4/23;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril
1879;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;11/4/23;18:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril
1880;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;11/4/23;16:00;CONSTRICTORA;OTRO;AHORCADURA;22;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril
1881;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;11/4/23;21:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;MUJER;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril
1882;ASESINATO;EL ORO;ARENILLAS;RURAL;CASA/VILLA;PRIVADO;11/4/23;21:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril
1883;ASESINATO;EL ORO;ARENILLAS;RURAL;CASA/VILLA;PRIVADO;11/4/23;21:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril
1884;ASESINATO;MANABI;PEDERNALES;URBANO;VIA PUBLICA;PUBLICO;12/4/23;16:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1885;ASESINATO;SANTA ELENA;LA LIBERTAD;URBANO;VIA PUBLICA;PUBLICO;12/4/23;15:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;HOMBRE;NO DETERMINADO;NO DETERMINADO;ECUADOR;2023;abril
1886;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;12/4/23;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MESTIZO/A;NO DETERMINADO;VENEZUELA;2023;abril
1887;ASESINATO;MANABI;JUNIN;RURAL;VIA PUBLICA;PUBLICO;12/4/23;16:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;56;HOMBRE;MONTUBIO/A;CASADO;ECUADOR;2023;abril
1888;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;12/4/23;12:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;0;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1889;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;12/4/23;21:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;0;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1890;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;12/4/23;23:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;0;HOMBRE;MESTIZO/A;NO DETERMINADO;NO DETERMINADO;2023;abril
1891;ASESINATO;LOS RIOS;PUEBLO VIEJO;RURAL;VIA PUBLICA;PUBLICO;12/4/23;19:50;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;37;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril
1892;ASESINATO;AZUAY;CAMILO PONCE ENRIQUEZ;RURAL;VIA PUBLICA;PUBLICO;12/4/23;00:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1893;ASESINATO;AZUAY;CAMILO PONCE ENRIQUEZ;RURAL;VIA PUBLICA;PUBLICO;12/4/23;00:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;30;HOMBRE;MULATO/A;SOLTERO;ECUADOR;2023;abril
1894;ASESINATO;ESMERALDAS;ESMERALDAS;RURAL;RIO;PUBLICO;10/4/23;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;32;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1895;ASESINATO;ESMERALDAS;ESMERALDAS;URBANO;VIA PUBLICA;PUBLICO;12/4/23;15:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;24;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1896;ASESINATO;AZUAY;CAMILO PONCE ENRIQUEZ;RURAL;FINCA;PRIVADO;9/4/23;18:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;17;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1897;HOMICIDIO;CHIMBORAZO;RIOBAMBA;URBANO;VIA PUBLICA;PUBLICO;1/4/23;17:00;OTROS;OTRO;HERIDAS CONTUSAS;47;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;abril
1898;ASESINATO;EL ORO;MACHALA;URBANO;HACIENDAS;PRIVADO;11/4/23;19:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1899;ASESINATO;MANABI;PORTOVIEJO;URBANO;CANCHAS DE USO MULTIPLE;PUBLICO;13/4/23;17:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;36;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1900;ASESINATO;EL ORO;MACHALA;URBANO;CASA/VILLA;PRIVADO;13/4/23;16:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;34;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1901;ASESINATO;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO;URBANO;VIA PUBLICA;PUBLICO;13/4/23;13:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1902;ASESINATO;MANABI;PORTOVIEJO;URBANO;VIA PUBLICA;PUBLICO;13/4/23;21:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1903;HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;13/4/23;23:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;43;HOMBRE;MONTUBIO/A;SOLTERO;ECUADOR;2023;abril
1904;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;RESTAURANTE;PRIVADO;13/4/23;13:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;29;MUJER;AFRO;SOLTERO;ECUADOR;2023;abril
1905;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;RESTAURANTE;PRIVADO;13/4/23;13:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;MUJER;AFRO;CASADO;ECUADOR;2023;abril
1906;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;RESTAURANTE;PRIVADO;13/4/23;13:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1907;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/4/23;16:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;23;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1908;ASESINATO;ZONA NO DELIMITADA;EL PIEDRERO;URBANO;MAR;PUBLICO;13/4/23;12:00;ARMA DE FUEGO;PISTOLA             ;HERIDA POR ARMA DE FUEGO;27;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1909;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;13/4/23;19:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;21;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1910;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VULCANIZADORAS;PRIVADO;13/4/23;22:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1911;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/4/23;00:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;35;HOMBRE;OTROS;NO DETERMINADO;NO DETERMINADO;2023;abril
1912;HOMICIDIO;GUAYAS;NARANJAL;URBANO;VIA PUBLICA;PUBLICO;31/3/23;20:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;26;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo
1913;ASESINATO;EL ORO;SANTA ROSA;RURAL;VIA PUBLICA;PUBLICO;29/3/23;17:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;42;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;marzo
1914;HOMICIDIO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;9/4/23;21:00;ARMA CONTUNDENTE;OTRO;HERIDAS CONTUSAS;25;HOMBRE;OTROS;NO DETERMINADO;OTROS;2023;abril
1915;HOMICIDIO;LOS RIOS;BABAHOYO;URBANO;CASA/VILLA;PRIVADO;13/4/23;18:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;49;HOMBRE;MESTIZO/A;DIVORCIADO;ECUADOR;2023;abril
1916;ASESINATO;EL ORO;MACHALA;URBANO;VIA PUBLICA;PUBLICO;14/4/23;07:40;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;39;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1917;ASESINATO;EL ORO;HUAQUILLAS;URBANO;VIA PUBLICA;PUBLICO;13/4/23;22:50;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;17;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1918;ASESINATO;MANABI;MANTA;URBANO;CASA/VILLA;PRIVADO;10/4/23;12:00;ARMA BLANCA;OTRO;HERIDA POR ARMA BLANCA;0;MUJER;MESTIZO/A;NO DETERMINADO;COLOMBIA;2023;abril
1919;ASESINATO;MANABI;MANTA;URBANO;VIA PUBLICA;PUBLICO;14/4/23;14:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;25;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1920;ASESINATO;MANABI;PEDERNALES;RURAL;VIA PUBLICA;PUBLICO;14/4/23;07:45;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;MUJER;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1921;ASESINATO;MANABI;MANTA;URBANO;VIA PUBLICA;PUBLICO;14/4/23;15:20;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;33;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1922;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/4/23;20:15;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;20;HOMBRE;NO DETERMINADO;NO DETERMINADO;NO DETERMINADO;2023;abril
1923;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;14/4/23;20:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;47;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1924;HOMICIDIO;PICHINCHA;QUITO;URBANO;VIA PUBLICA;PUBLICO;15/4/23;01:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;38;HOMBRE;MESTIZO/A;NO DETERMINADO;ECUADOR;2023;abril
1925;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;VIA PUBLICA;PUBLICO;15/4/23;01:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;19;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1926;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;15/4/23;03:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;15;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1927;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;15/4/23;03:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;40;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1928;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;15/4/23;03:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;18;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1929;ASESINATO;GUAYAS;GUAYAQUIL;URBANO;CASA/VILLA;PRIVADO;15/4/23;03:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;17;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1930;ASESINATO;LOS RIOS;QUEVEDO;URBANO;CASA/VILLA;PRIVADO;14/4/23;04:00;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;37;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
1931;ASESINATO;LOS RIOS;QUEVEDO;URBANO;CASA/VILLA;PRIVADO;14/4/23;23:30;ARMA DE FUEGO;OTRO;HERIDA POR ARMA DE FUEGO;31;HOMBRE;MESTIZO/A;SOLTERO;ECUADOR;2023;abril
